f_range,G_0,G,var,bias
0.0,(3.7169833602024327-0.3503174285378241j),(3.717279514884577-0.3499567285568918j),1.3258996292718839e-05,(-0.00029615468214450047-0.0003606999809322997j)
0.01,(3.621331989105082-0.6826049983909342j),(3.6213334699933286-0.6829363621212676j),9.65771341728259e-06,(-1.4808882466965656e-06+0.0003313637303333783j)
0.02,(3.4724029297719357-0.9817987981027669j),(3.471861356269298-0.9819358911306548j),7.798298495298898e-06,(0.0005415735026375046+0.00013709302788789124j)
0.03,(3.2833611504795948-1.2377979923314595j),(3.2831763189083696-1.2378299755737883j),8.640574989951457e-06,(0.00018483157122517468+3.198324232878136e-05j)
0.04,(3.0685737890883007-1.4460313309197002j),(3.06800060741258-1.4458079403246376j),1.4327144569831704e-05,(0.0005731816757208463-0.00022339059506260028j)
0.05,(2.841393026216591-1.606769902282197j),(2.841295174387478-1.6068967495857842j),1.983279287924688e-05,(9.785182911326018e-05+0.00012684730358714091j)
0.06,(2.612786040809993-1.7237449805542338j),(2.6130380629692884-1.7228526359787946j),2.4033060488912844e-05,(-0.0002520221592954286-0.0008923445754391857j)
0.07,(2.390835695723726-1.8026476458302163j),(2.390005514888333-1.8020078366875487j),2.1323538449654935e-05,(0.0008301808353929907-0.0006398091426675911j)
0.08,(2.180873936884638-1.849882735401002j),(2.180316750841158-1.8493966215652335j),2.9860593267821844e-05,(0.0005571860434798737-0.00048611383576835365j)
0.09,(1.9859507004152042-1.871714439244773j),(1.9848912210156193-1.87107635227097j),3.0819891590889264e-05,(0.0010594793995848395-0.0006380869738031869j)
0.1,(1.8074031935107289-1.8737811162866527j),(1.8070442699499747-1.8731074152352019j),3.1502640981282616e-05,(0.0003589235607541763-0.0006737010514508146j)
0.11,(1.6453858094165104-1.86088750962617j),(1.644705622355353-1.8604508049424133j),3.278191983320831e-05,(0.0006801870611574667-0.0004367046837567834j)
0.12,(1.4993002289619548-1.8369743280846251j),(1.499238158940173-1.8365629691323349j),3.44803580974533e-05,(6.207002178171273e-05-0.00041135895229027497j)
0.13,(1.368114717342158-1.8051848410134852j),(1.366626315735476-1.8037497770103814j),4.801165519932912e-05,(0.001488401606681844-0.001435064003103781j)
0.14,(1.2505857363325064-1.767973932875873j),(1.2498641653220897-1.7662597709416263j),4.985279258740042e-05,(0.0007215710104166995-0.0017141619342466718j)
0.15,(1.1454029992502197-1.7272270309652193j),(1.1453259516198575-1.7256553040191862j),5.012998427739165e-05,(7.704763036220363e-05-0.0015717269460331362j)
0.16,(1.05127882884355-1.684371821240384j),(1.050069462205925-1.6824421890103542j),5.061121565738414e-05,(0.0012093666376249423-0.001929632230029732j)
0.17,(0.96699911961129-1.6404753583072582j),(0.9657620472916258-1.6380836411909523j),5.5072712725330215e-05,(0.0012370723196641897-0.0023917171163059248j)
0.18,(0.891448978231932-1.5963246498062325j),(0.8907821344821395-1.5948121805693813j),5.438834606730422e-05,(0.0006668437497925339-0.0015124692368511106j)
