f_range,G_0,G,var,bias
0.0,(3.7169833602024327-0.3503174285378241j),(3.617896721506259-0.49684788309537126j),0.009792913261856816,(0.09908663869617351+0.14653045455754715j)
0.01,(3.621331989105082-0.6826049983909342j),(3.6063083889412186-0.7810619370249907j),0.0031378255499182888,(0.015023600163863282+0.09845693863405647j)
0.02,(3.4724029297719357-0.9817987981027669j),(3.493026024121446-1.034490767036905j),0.0011530379100129435,(-0.020623094349510485+0.05269196893413808j)
0.03,(3.2833611504795948-1.2377979923314595j),(3.3113393662764468-1.2553226007261211j),0.0004539193705779253,(-0.027978215796852002+0.017524608394661634j)
0.04,(3.0685737890883007-1.4460313309197002j),(3.089279915833373-1.4424137994042925j),0.00020480921845035866,(-0.02070612674507233-0.003617531515407668j)
0.05,(2.841393026216591-1.606769902282197j),(2.849620934416755-1.5952888580998765j),0.00013424378077877573,(-0.008227908200163725-0.011481044182320543j)
0.06,(2.612786040809993-1.7237449805542338j),(2.609877444848584-1.7141404055580165j),2.6600854634188735e-05,(0.0029085959614087997-0.009604574996217252j)
0.07,(2.390835695723726-1.8026476458302163j),(2.389470962741707-1.7991502565209028j),1.222390830121011e-05,(0.0013647329820187792-0.0034973893093135366j)
0.08,(2.180873936884638-1.849882735401002j),(2.179877306653756-1.8480226680714988j),9.930964565862204e-06,(0.000996630230881923-0.0018600673295030568j)
0.09,(1.9859507004152042-1.871714439244773j),(1.9854988785001888-1.8707484936121932j),1.0895436068873319e-05,(0.0004518219150153602-0.000965945632579901j)
0.1,(1.8074031935107289-1.8737811162866527j),(1.8069501455594514-1.873097921493674j),1.2970579702351156e-05,(0.0004530479512774299-0.0006831947929786253j)
0.11,(1.6453858094165104-1.86088750962617j),(1.6452700569017595-1.8602910501097j),1.3855680179026231e-05,(0.00011575251475082204-0.000596459516470027j)
0.12,(1.4993002289619548-1.8369743280846251j),(1.4993176528890062-1.836492932634382j),1.4308999023166379e-05,(-1.7423927051396504e-05-0.00048139545024317165j)
0.13,(1.368114717342158-1.8051848410134852j),(1.3680966297788442-1.8047532216450273j),1.5641263597360023e-05,(1.808756331378447e-05-0.00043161936845792503j)
0.14,(1.2505857363325064-1.767973932875873j),(1.2504415115553393-1.7675523592714395j),1.7780482013352357e-05,(0.00014422477716702353-0.00042157360443351166j)
0.15,(1.1454029992502197-1.7272270309652193j),(1.1449442095333875-1.726959662370598j),1.7404806578761275e-05,(0.0004587897168322197-0.0002673685946212867j)
0.16,(1.05127882884355-1.684371821240384j),(1.0506979398612935-1.6840467339572882j),1.6886426565623943e-05,(0.0005808889822565-0.00032508728309577073j)
0.17,(0.96699911961129-1.6404753583072582j),(0.966565179987917-1.6402703464442094j),1.7106546848106228e-05,(0.00043393962337301417-0.00020501186304877628j)
0.18,(0.891448978231932-1.5963246498062325j),(0.8910270312858558-1.5960854111363931j),1.8122948849107043e-05,(0.00042194694607622374-0.00023923866983932562j)
0.19,(0.8236223527800214-1.5524915596956346j),(0.8234753973049188-1.5521273194381204j),2.122577415216571e-05,(0.00014695547510257256-0.0003642402575141368j)
0.2,(0.7626220063166317-1.5093840462814503j),(0.7625229771839176-1.5091067196717622j),2.1972165968166486e-05,(9.90291327140902e-05-0.00027732660968804446j)
0.21,(0.7076540286253036-1.4672860604242333j),(0.7073261397972682-1.4670591715396575j),2.3742525552520876e-05,(0.0003278888280353609-0.00022688888457578216j)
0.22,(0.6580195694623413-1.4263883172854352j),(0.6576263007854928-1.4263782403182885j),2.299385643777195e-05,(0.00039326867684852385-1.0076967146721572e-05j)
0.23,(0.6131054556270443-1.3868118685970967j),(0.6125553793582441-1.3867693677277924j),2.3775501637155783e-05,(0.0005500762688002148-4.2500869304351596e-05j)
0.24,(0.5723746816484291-1.3486260712256268j),(0.5718335379961197-1.3483008395593488j),2.7857410728184094e-05,(0.0005411436523093949-0.00032523166627806965j)
0.25,(0.53535733104205-1.311862233432772j),(0.535061700291452-1.3113949061544108j),2.5646951840991877e-05,(0.00029563075059801935-0.00046732727836129584j)
0.26,(0.5016422128987947-1.276523947526438j),(0.5013871829044544-1.2757994620150295j),2.377083850457137e-05,(0.00025502999434035-0.0007244855114085791j)
0.27,(0.47086933192620006-1.242594892543272j),(0.4702391661213977-1.24181459078449j),2.492388823366234e-05,(0.0006301658048023517-0.000780301758781965j)
0.28,(0.4427232115690961-1.210044710464062j),(0.44190066506703274-1.2092692203903412j),2.7050011114433227e-05,(0.0008225465020633704-0.000775490073720686j)
0.29,(0.4169270345940797-1.1788334180673647j),(0.4163162096727587-1.1777628741973991j),2.9541553278860895e-05,(0.0006108249213210293-0.0010705438699656344j)
0.3,(0.39323753721323174-1.1489147069630938j),(0.39276441848033666-1.1477824622756494j),2.929303668917057e-05,(0.00047311873289507256-0.0011322446874444392j)
0.31,(0.371440580891926-1.1202384001681926j),(0.3710718406117124-1.1190812916389847j),3.2141804416557544e-05,(0.0003687402802136086-0.0011571085292079175j)
0.32,(0.35134732369403104-1.092752269265847j),(0.3512036917225366-1.09148690337196j),3.9431972655746116e-05,(0.00014363197149441786-0.0012653658938868162j)
0.33,(0.33279091612072026-1.066403367211597j),(0.3325809247191145-1.0657024111310593j),4.0751522007351295e-05,(0.00020999140160576912-0.0007009560805375514j)
0.34,(0.3156236522679876-1.0411389946275043j),(0.31506410020474745-1.0410332235202615j),3.564353726854083e-05,(0.000559552063240154-0.00010577110724274696j)
0.35000000000000003,(0.2997145141703045-1.0169073891629956j),(0.29931512471830074-1.016752937671239j),3.196620741877116e-05,(0.00039938945200374-0.0001544514917566353j)
0.36,(0.2849470544789856-0.9936582060446874j),(0.2851313328567088-0.9933291177231598j),3.465530450273284e-05,(-0.00018427837772316824-0.00032908832152755974j)
0.37,(0.27121756962151194-0.9713428416420591j),(0.2718292121557944-0.9706956368180243j),3.401830594280592e-05,(-0.000611642534282475-0.0006472048240347972j)
0.38,(0.258433522034735-0.9499146394908227j),(0.2592506586046743-0.948576795626944j),3.4170267272175115e-05,(-0.0008171365699392585-0.001337843863878696j)
0.39,(0.24651217584701315-0.9293290087936947j),(0.24701248326365954-0.9277008465185616j),3.803420460636086e-05,(-0.0005003074166463894-0.0016281622751331826j)
0.4,(0.2353794154785128-0.9095434782424736j),(0.23527528416990265-0.908057420408368j),3.9896215829841763e-05,(0.00010413130861014475-0.001486057834105603j)
0.41000000000000003,(0.2249687210621368-0.8905177025341376j),(0.2242950980135477-0.8887392919158305j),4.333579813798211e-05,(0.000673623048589117-0.0017784106183071913j)
0.42,(0.21522027841246455-0.8722134347777517j),(0.21431196012280285-0.8703126765989707j),4.188306879877989e-05,(0.0009083182896617026-0.0019007581787809924j)
0.43,(0.20608020455031756-0.8545944747985388j),(0.2054824070181398-0.8526796259441538j),4.117823996862107e-05,(0.0005977975321777573-0.0019148488543849762j)
0.44,(0.19749987259179938-0.8376266009060788j),(0.19697043150116123-0.8355697372449733j),4.2157938033518824e-05,(0.0005294410906381553-0.002056863661105468j)
0.45,(0.1894353221960685-0.8212774908273873j),(0.18922625878663685-0.8193127981618656j),4.401982301877282e-05,(0.00020906340943166457-0.0019646926655216834j)
0.46,(0.1818467437936182-0.8055166360775712j),(0.18163035934253682-0.8034186041966274j),4.294435847573334e-05,(0.0002163844510813806-0.002098031880943818j)
0.47000000000000003,(0.17469802653834912-0.7903152529480975j),(0.17393814484007103-0.7885855255586105j),4.321163040255221e-05,(0.000759881698278092-0.001729727389486957j)
