f_range,G_0,G,var,bias
0.0,(3.7169833602024327-0.3503174285378241j),(3.698744094943298-0.38758404775553945j),3.0520910697077604e-05,(0.01823926525913455+0.03726661921771535j)
0.01,(3.621331989105082-0.6826049983909342j),(3.577712160144187-0.7025650467549279j),4.576755139956111e-05,(0.04361982896089511+0.019960048363993677j)
0.02,(3.4724029297719357-0.9817987981027669j),(3.48707024308635-1.002259132983501j),1.2547399969116697e-05,(-0.014667313314414177+0.020460334880734177j)
0.03,(3.2833611504795948-1.2377979923314595j),(3.2401336770521674-1.2105942300672496j),4.95898921131456e-05,(0.04322747342742739-0.02720376226420984j)
0.04,(3.0685737890883007-1.4460313309197002j),(3.0782932448713547-1.4064307244367462j),2.8586036413048023e-05,(-0.009719455783053998-0.03960060648295394j)
0.05,(2.841393026216591-1.606769902282197j),(2.8271537632088037-1.630610281084619j),1.6737960297158513e-05,(0.01423926300778744+0.023840378802421958j)
0.06,(2.612786040809993-1.7237449805542338j),(2.6393558732717155-1.7194259746537501j),1.5401543188736016e-05,(-0.02656983246172251-0.004319005900483619j)
0.07,(2.390835695723726-1.8026476458302163j),(2.3750717850161753-1.763188378561033j),4.3007123366945765e-05,(0.015763910707550455-0.03945926726918336j)
0.08,(2.180873936884638-1.849882735401002j),(2.179766642341749-1.8096920173242137j),4.5927456021021396e-05,(0.001107294542888937-0.0401907180767882j)
0.09,(1.9859507004152042-1.871714439244773j),(1.984572640163954-1.8902085111152476j),9.923036532757621e-06,(0.0013780602512500906+0.01849407187047447j)
0.1,(1.8074031935107289-1.8737811162866527j),(1.826685950607664-1.8433821771620071j),4.6505233836167256e-05,(-0.019282757096935166-0.03039893912464553j)
0.11,(1.6453858094165104-1.86088750962617j),(1.640206348450765-1.8250010909498517j),4.847157124777378e-05,(0.005179460965745397-0.035886418676318366j)
0.12,(1.4993002289619548-1.8369743280846251j),(1.5223087472111076-1.8432549101495386j),2.2447235306705006e-05,(-0.023008518249152843+0.0062805820649134425j)
0.13,(1.368114717342158-1.8051848410134852j),(1.34668394610152-1.792597840123153j),2.234157671754341e-05,(0.021430771240637858-0.012587000890332156j)
0.14,(1.2505857363325064-1.767973932875873j),(1.2416329811806264-1.7791934515817769j),1.1149222872898139e-05,(0.008952755151879987+0.011219518705903875j)
0.15,(1.1454029992502197-1.7272270309652193j),(1.1283152085045836-1.712782739643977j),2.558518985636522e-05,(0.017087790745636156-0.014444291321242364j)
0.16,(1.05127882884355-1.684371821240384j),(1.075885753520063-1.6844332822330628j),3.472177125189295e-05,(-0.024606924676513042+6.146099267878569e-05j)
0.17,(0.96699911961129-1.6404753583072582j),(0.9834123891940196-1.6508685941016097j),2.6159418615208766e-05,(-0.016413269582729595+0.010393235794351474j)
