f_range,G_0,G,var,bias
0.0,(3.744677977404511-0.141171033886482j),(3.744710443505076-0.14111355415421137j),3.98525752093239e-06,(-3.246610056528709e-05-5.747973227063219e-05j)
0.004,(3.728802161916646-0.28114505948560986j),(3.728832661801016-0.28126374396309756j),2.5050075845339053e-06,(-3.049988437009432e-05+0.00011868447748769606j)
0.008,(3.702639510971777-0.41875866311616866j),(3.702772700211602-0.41867760678264054j),3.079852798429404e-06,(-0.00013318923982508224-8.105633352811781e-05j)
0.012,(3.666622584430625-0.5529136595872163j),(3.666684021274019-0.5527973098624435j),3.223425487321978e-06,(-6.143684339399158e-05-0.00011634972477281291j)
0.016,(3.621331989105082-0.6826049983909342j),(3.6210634104144095-0.6827013575179935j),3.9729801930249675e-06,(0.00026857869067242746+9.635912705929783e-05j)
0.02,(3.567473672781198-0.8069435339244774j),(3.5673431918387104-0.8073261381036021j),4.910816635693528e-06,(0.00013048094248757636+0.00038260417912472366j)
0.024,(3.5058526701771258-0.9251727234285161j),(3.5062349859106132-0.925406889528097j),4.76990753976553e-06,(-0.0003823157334874594+0.0002341660995809347j)
0.028,(3.437345028512533-1.036678837385124j),(3.437470667105128-1.0364562129948884j),5.2832968291603486e-06,(-0.00012563859259495658-0.00022262439023545966j)
0.032,(3.3628695941366793-1.1409947724873903j),(3.3626918710407563-1.1409833675233871j),7.260074888933798e-06,(0.00017772309592301028-1.1404964003203233e-05j)
0.036000000000000004,(3.2833611504795948-1.2377979923314595j),(3.2830932282620218-1.2378049648772986j),7.838647813467366e-06,(0.00026792221757299117+6.9725458391456385e-06j)
0.04,(3.1997461034141392-1.326903448442672j),(3.1995975777777197-1.32709944774224j),8.289446211039377e-06,(0.00014852563641953864+0.00019599929956792828j)
0.044,(3.1129215611933265-1.4082525371298562j),(3.112695504790752-1.4083961840820547j),6.889351195646898e-06,(0.0002260564025746703+0.000143646952198484j)
0.048,(3.02373829848235-1.4818992278828795j),(3.0238760670422433-1.481790731899823j),8.408209838992692e-06,(-0.00013776855989311443-0.00010849598305662234j)
0.052000000000000005,(2.9329877651629688-1.5479944731055948j),(2.9329744399726003-1.547703844095687j),1.0149060217871372e-05,(1.33251903684517e-05-0.000290629009907839j)
