f_range,G_0,G,var,bias
0.0,(3.741690972819108-0.17632303308317637j),(3.741797253331618-0.17628963040774917j),3.4532849888381868e-06,(-0.00010628051250982651-3.34026754272021e-05j)
0.005,(3.7169833602024327-0.3503174285378241j),(3.7173051733296694-0.3503210399349539j),3.363141894085203e-06,(-0.00032181312723666977+3.6113971297879743e-06j)
0.01,(3.6765212344339626-0.5197559445389076j),(3.6764009568743776-0.519609158235917j),1.994586419416545e-06,(0.00012027755958499142-0.00014678630299058693j)
0.015,(3.621331989105082-0.6826049983909342j),(3.6212641920718376-0.6826562023124761j),3.1439573722837224e-06,(6.779703324433228e-05+5.120392154189801e-05j)
0.02,(3.5527629478528726-0.8371000482690453j),(3.5527011221442946-0.8371104078623494j),4.122392756178971e-06,(6.182570857804492e-05+1.0359593304087866e-05j)
0.025,(3.4724029297719357-0.9817987981027669j),(3.4726350468542773-0.9817714429663721j),5.682787421629644e-06,(-0.00023211708234160966-2.7355136394846546e-05j)
0.03,(3.3819968452900833-1.1156099265808543j),(3.381694391003411-1.1156088259963743j),5.980271005550004e-06,(0.00030245428667230456-1.1005844799960585e-06j)
0.035,(3.2833611504795948-1.2377979923314595j),(3.283288006278081-1.23759699844241j),6.480271179848678e-06,(7.314420151383061e-05-0.00020099388904948334j)
0.04,(3.1783067186446274-1.3479675801501212j),(3.1783444886914807-1.3479963752892508j),7.088025557447578e-06,(-3.777004685323604e-05+2.8795139129567104e-05j)
0.045,(3.0685737890883007-1.4460313309197002j),(3.0685887560331566-1.4457127315047698j),8.946955346573677e-06,(-1.4966944855920872e-05-0.00031859941493039834j)
0.05,(2.955781555646475-1.5321671674378043j),(2.9560989365759514-1.5324309760177999j),8.430508613453963e-06,(-0.00031738092947630747+0.0002638085799955281j)
0.055,(2.841393026216591-1.606769902282197j),(2.8409482679196367-1.6064146546227829j),1.0928488997532012e-05,(0.00044475829695445057-0.0003552476594141929j)
0.06,(2.7266942569019488-1.6704017159833855j),(2.726491761720731-1.6708325938982376j),1.1744389773980152e-05,(0.00020249518121762122+0.00043087791485207916j)
0.065,(2.612786040809993-1.7237449805542338j),(2.612520477521664-1.7240840735396783j),1.2037137258284012e-05,(0.0002655632883290515+0.0003390929854445446j)
0.07,(2.500585599129832-1.76755980327721j),(2.500172109708264-1.7677548091001096j),1.4191424655376591e-05,(0.0004134894215681584+0.00019500582289966317j)
