f_range,G_0,G,var,bias
0.0,(3.2833611504795948-1.2377979923314595j),(3.283027516957383-1.2271196760532075j),1.661538281621756e-29,(0.0003336335222119402-0.010678316278251998j)
0.04,(2.390835695723726-1.8026476458302163j),(2.3833574649015374-1.8084692537593616j),1.1093356479670479e-29,(0.0074782308221883476+0.005821607929145323j)
0.08,(1.6453858094165104-1.86088750962617j),(1.6477607242379515-1.868936353590165j),8.332343311396937e-30,(-0.002374914821441143+0.008048843963994967j)
0.12,(1.1454029992502197-1.7272270309652193j),(1.1514826112638454-1.729718021705023j),1.6023737137301802e-29,(-0.006079612013625724+0.0024909907398036335j)
0.16,(0.8236223527800214-1.5524915596956346j),(0.8204171456920488-1.5476978763896083j),8.048846423583136e-30,(0.0032052070879725614-0.004793683306026253j)
0.2,(0.6131054556270443-1.3868118685970967j),(0.6174824481338437-1.3870249576255842j),2.0830858278492343e-30,(-0.004376992506799349+0.00021308902848748978j)
0.24,(0.47086933192620006-1.242594892543272j),(0.46642672897022436-1.240490875171698j),9.814538996597354e-30,(0.004442602955975705-0.002104017371573841j)
0.28,(0.371440580891926-1.1202384001681926j),(0.3737634408533521-1.1172153869172559j),6.409494854920721e-30,(-0.002322859961426116-0.00302301325093679j)
0.32,(0.2997145141703045-1.0169073891629956j),(0.29600698727090086-1.0176145385523618j),2.295708493709585e-30,(0.0037075268994036237+0.000707149389366224j)
0.36,(0.24651217584701315-0.9293290087936947j),(0.24882243553897346-0.9290417868733889j),4.600661451152229e-30,(-0.0023102596919603036-0.0002872219203058357j)
0.4,(0.20608020455031756-0.8545944747985388j),(0.2051831813187044-0.8562613887682694j),1.7333369499485123e-31,(0.0008970232316131699+0.0016669139697306212j)
0.44,(0.17469802653834912-0.7903152529480975j),(0.1714583463705436-0.7898543222744777j),2.1454859580473807e-30,(0.0032396801678055143-0.0004609306736197416j)
0.48,(0.14988806796463136-0.7345841149583878j),(0.149413377049788-0.7306575693820689j),2.596153565033994e-31,(0.00047469091484336756-0.003926545576318885j)
0.52,(0.12995577033286862-0.6858903968604957j),(0.12770658790331044-0.6825257395166721j),3.5745259767827097e-31,(0.002249182429558183-0.0033646573438236294j)
0.56,(0.11371383287510903-0.6430365755495648j),(0.1148002736751881-0.6424205227993073j),1.7818703845470706e-30,(-0.0010864408000790665-0.0006160527502575563j)
0.6,(0.10031214554535813-0.6050686070613647j),(0.09991784332686518-0.6011846181298703j),9.99172455148098e-31,(0.0003943022184929451-0.003883988931494331j)
0.64,(0.08913006417212811-0.5712211238269759j),(0.08764653140886415-0.5709455286966741j),6.0878645542080525e-31,(0.0014835327632639617-0.0002755951303017312j)
0.68,(0.07970646545669313-0.5408753320562883j),(0.0787600600945781-0.536972904229266j),1.232595164407831e-32,(0.0009464053621150298-0.0039024278270223256j)
0.72,(0.07169328828684457-0.5135269257695122j),(0.07263425883243622-0.5120024309019174j),2.066522830327504e-31,(-0.0009409705455916545-0.0015244948675947612j)
0.76,(0.06482402631664956-0.48876164364599467j),(0.06262778841506654-0.48621138945932607j),1.2037062152420224e-31,(0.0021962379015830202-0.002550254186668599j)
0.8,(0.05889194958115998-0.46623658072257723j),(0.059744000308768974-0.463089879821896j),4.485490840477872e-31,(-0.0008520507276089939-0.003146700900681254j)
0.84,(0.053734786287498504-0.44566581798557997j),(0.05209942253451774-0.4440499029929868j),1.5580773250092738e-31,(0.0016353637529807619-0.0016159149925931704j)
0.88,(0.04922377487983068-0.4268092967426375j),(0.04792250161970209-0.4252577682837278j),1.2364951725452151e-30,(0.001301273260128591-0.0015515284589097122j)
0.92,(0.04525572376069902-0.4094641419825632j),(0.046099907156875224-0.40622297490922665j),1.9798559828300785e-31,(-0.0008441833961762013-0.0032411670733365483j)
0.96,(0.041747173953343444-0.39345784499987707j),(0.04054096602840615-0.3893983439443337j),5.16630707581876e-32,(0.0012062079249372942-0.004059501055543369j)
1.0,(0.038630053817575186-0.3786428670369452j),(0.03717677206460648-0.37622662837831977j),2.5037089277034066e-31,(0.001453281752968709-0.002416238658625447j)
1.04,(0.03584840684023232-0.3648923366938366j),(0.035993697069841256-0.36268126657127986j),4.449379654020612e-31,(-0.00014529022960893534-0.002211070122556724j)
1.08,(0.0333559009436735-0.3520965952846061j),(0.03338875920738639-0.34757350610798204j),1.1329282897857915e-31,(-3.2858263712888525e-05-0.004523089176624029j)
1.12,(0.031113913669083632-0.3401604042731255j),(0.03166209761698558-0.33721292012572673j),1.126669017466533e-31,(-0.0005481839479019486-0.00294748414739876j)
1.16,(0.02909004635263177-0.32900067329045213j),(0.02940770459479939-0.3244003095490908j),3.755683762176634e-31,(-0.0003176582421676212-0.004600363741361302j)
1.2,(0.027256961143858942-0.31854460026607456j),(0.026183472589570215-0.3153429332950281j),2.8166725436663324e-32,(0.001073488554288727-0.0032016669710464574j)
1.24,(0.02559146330468715-0.308728139952454j),(0.024573079988161873-0.3053572216409011j),6.049466325941832e-31,(0.001018383316525276-0.003370918311552895j)
1.28,(0.024073771530491964-0.2994947357861943j),(0.02288180081055597-0.2950485779988012j),5.234797959466031e-31,(0.0011919707199359933-0.004446157787393101j)
1.32,(0.022686933612787424-0.2907942641992817j),(0.021933218661399016-0.28566778000623655j),1.986717108256958e-31,(0.0007537149513884081-0.005126484193045178j)
1.36,(0.021416355339369433-0.2825821513234926j),(0.021468307471216534-0.27719439115922817j),2.792598419361492e-32,(-5.195213184710015e-05-0.005387760164264455j)
1.4000000000000001,(0.020249418275837466-0.2748186303617003j),(0.02019467391295154-0.2711429285227742j),1.530271711437183e-31,(5.47443628859251e-05-0.003675701838926071j)
1.44,(0.019175167800941237-0.2674681143488609j),(0.018768345094040576-0.2636142998918301j),1.976485605427401e-31,(0.00040682270690066066-0.003853814457030813j)
1.48,(0.018184057040435984-0.26049866404875316j),(0.018727364570803057-0.2549522808999039j),2.510570053130286e-31,(-0.000543307530367073-0.005546383148849254j)
