f_range,G_0,G,var,bias
0.0,(3.7169833602024327-0.3503174285378241j),(3.7170817094030792-0.35035582269929905j),6.2872296396369215e-06,(-9.83492006465525e-05+3.839416147494168e-05j)
0.01,(3.621331989105082-0.6826049983909342j),(3.6214431045790527-0.6828020477106462j),4.047336238466408e-06,(-0.00011111547397080201+0.0001970493197119838j)
0.02,(3.4724029297719357-0.9817987981027669j),(3.472030112762513-0.9816946922687606j),4.360199184411283e-06,(0.00037281700942282114-0.00010410583400632945j)
0.03,(3.2833611504795948-1.2377979923314595j),(3.283209952549975-1.2377702930924863j),4.485392860762972e-06,(0.00015119792961959533-2.769923897316673e-05j)
0.04,(3.0685737890883007-1.4460313309197002j),(3.0684059397781733-1.4462305791047017j),4.478094923998186e-06,(0.00016784931012736592+0.00019924818500149932j)
0.05,(2.841393026216591-1.606769902282197j),(2.841349537035084-1.6067462321924821j),4.606749773338464e-06,(4.34891815070948e-05-2.367008971493334e-05j)
0.06,(2.612786040809993-1.7237449805542338j),(2.612773980622792-1.7236909480085663j),3.708370301034261e-06,(1.206018720090185e-05-5.4032545667492826e-05j)
0.07,(2.390835695723726-1.8026476458302163j),(2.390812496367325-1.8027779645443758j),4.342528978751924e-06,(2.3199356400827043e-05+0.00013031871415947194j)
0.08,(2.180873936884638-1.849882735401002j),(2.180688191289492-1.849955739980409j),3.924002195512988e-06,(0.00018574559514572542+7.30045794070655e-05j)
0.09,(1.9859507004152042-1.871714439244773j),(1.9856183791929374-1.871722069670919j),4.257719211057265e-06,(0.00033232122226678484+7.630426145821545e-06j)
0.1,(1.8074031935107289-1.8737811162866527j),(1.806951047237607-1.873747510220854j),4.00482514426496e-06,(0.0004521462731219561-3.360606579860814e-05j)
0.11,(1.6453858094165104-1.86088750962617j),(1.6449615614145023-1.860828428868082j),4.877729796501433e-06,(0.0004242480020080208-5.908075808802593e-05j)
0.12,(1.4993002289619548-1.8369743280846251j),(1.4990771562791987-1.8367092596327717j),4.382768480090363e-06,(0.00022307268275612024-0.0002650684518534785j)
0.13,(1.368114717342158-1.8051848410134852j),(1.3681308650757924-1.8048214428808151j),4.306580638833744e-06,(-1.6147733634452877e-05-0.0003633981326700564j)
0.14,(1.2505857363325064-1.767973932875873j),(1.2506276100267935-1.7673619728465315j),5.007647204723646e-06,(-4.187369428709786e-05-0.0006119600293414962j)
0.15,(1.1454029992502197-1.7272270309652193j),(1.1453086153455643-1.7266270630165803j),4.1534031801252914e-06,(9.438390465543733e-05-0.0005999679486390352j)
0.16,(1.05127882884355-1.684371821240384j),(1.0512794151968705-1.6839541279011547j),3.950892976425151e-06,(-5.863533205641147e-07-0.00041769333922925256j)
0.17,(0.96699911961129-1.6404753583072582j),(0.9668159740415045-1.6398544139086835j),4.542953342074124e-06,(0.00018314556978549223-0.0006209443985747409j)
0.18,(0.891448978231932-1.5963246498062325j),(0.8911507320819059-1.5956195767316153j),4.637659136148213e-06,(0.00029824615002616017-0.0007050730746172018j)
0.19,(0.8236223527800214-1.5524915596956346j),(0.8232801492618194-1.552028835708168j),3.514441071692566e-06,(0.0003422035182020222-0.0004627239874666067j)
0.2,(0.7626220063166317-1.5093840462814503j),(0.7623116286874161-1.5090915246655552j),4.602843394733271e-06,(0.00031037762921559686-0.0002925216158951027j)
0.21,(0.7076540286253036-1.4672860604242333j),(0.7072017861782693-1.4665969797416494j),4.973078022149401e-06,(0.00045224244703423455-0.0006890806825838869j)
0.22,(0.6580195694623413-1.4263883172854352j),(0.6576410948191417-1.4256084578103032j),4.222683386561411e-06,(0.0003784746431996222-0.0007798594751320387j)
0.23,(0.6131054556270443-1.3868118685970967j),(0.6127273983728125-1.3861075716732367j),4.4245121733582845e-06,(0.0003780572542317895-0.0007042969238599817j)
0.24,(0.5723746816484291-1.3486260712256268j),(0.5720580898796223-1.3479728009887055j),4.033684864002761e-06,(0.0003165917688068287-0.0006532702369212995j)
0.25,(0.53535733104205-1.311862233432772j),(0.5352078082064493-1.311086603103708j),3.956368319984413e-06,(0.00014952283560065727-0.0007756303290640254j)
0.26,(0.5016422128987947-1.276523947526438j),(0.501350874093967-1.2756042128710954j),4.195297149083816e-06,(0.00029133880482778984-0.0009197346553426744j)
0.27,(0.47086933192620006-1.242594892543272j),(0.47036045133318327-1.2416329866150175j),4.379398585515221e-06,(0.0005088805930167917-0.0009619059282544029j)
0.28,(0.4427232115690961-1.210044710464062j),(0.4422163586547201-1.20916653523457j),4.20443884568683e-06,(0.0005068529143760214-0.000878175229491962j)
0.29,(0.4169270345940797-1.1788334180673647j),(0.41651378420652907-1.178112955155744j),4.18859441167046e-06,(0.00041325038755063437-0.0007204629116206451j)
0.3,(0.39323753721323174-1.1489147069630938j),(0.3928053465890895-1.1481891912259958j),5.139839010928944e-06,(0.00043219062414223686-0.0007255157370980037j)
