f_range,G_0,G,var,bias
0.0,(3.2833611504795948-1.2377979923314595j),(3.290225429235152-1.2929443259042521j),2.6881295635747618e-06,(-0.006864278755557063+0.05514633357279264j)
0.04,(2.390835695723726-1.8026476458302163j),(2.374954606050677-1.7083684839689681j),2.823327349738226e-06,(0.015881089673048798-0.09427916186124818j)
0.08,(1.6453858094165104-1.86088750962617j),(1.6585624209710759-1.8787236032651475j),3.504168140959346e-06,(-0.01317661155456551+0.017836093638977424j)
0.12,(1.1454029992502197-1.7272270309652193j),(1.1386351012266596-1.7450026888584085j),4.837709562207969e-06,(0.006767898023560148+0.017775657893189134j)
0.16,(0.8236223527800214-1.5524915596956346j),(0.8149795807438747-1.5588885679168198j),6.066866604157568e-06,(0.008642772036146718+0.006397008221185274j)
0.2,(0.6131054556270443-1.3868118685970967j),(0.6096998145556267-1.3872111082052088j),6.221023455613457e-06,(0.003405641071417609+0.0003992396081120564j)
0.24,(0.47086933192620006-1.242594892543272j),(0.46854206095239403-1.2417497403866544j),8.603778127482533e-06,(0.002327270973806028-0.0008451521566175124j)
0.28,(0.371440580891926-1.1202384001681926j),(0.3698472201667098-1.1191604796204528j),8.922761743041667e-06,(0.0015933607252162085-0.001077920547739808j)
0.32,(0.2997145141703045-1.0169073891629956j),(0.29894815165232913-1.0159168152935896j),9.491827303098433e-06,(0.0007663625179753497-0.0009905738694060418j)
0.36,(0.24651217584701315-0.9293290087936947j),(0.245847964185954-0.9283134429756218j),1.3231805484574003e-05,(0.0006642116610591497-0.0010155658180729388j)
0.4,(0.20608020455031756-0.8545944747985388j),(0.20544422391530628-0.8532900396606278j),1.1795553108643015e-05,(0.000635980635011274-0.0013044351379110086j)
0.44,(0.17469802653834912-0.7903152529480975j),(0.1743583356435106-0.7887691902726328j),1.1832658756639163e-05,(0.00033969089483851245-0.0015460626754646434j)
0.48,(0.14988806796463136-0.7345841149583878j),(0.14968453364446727-0.7327254282038728j),1.3268558795843065e-05,(0.0002035343201640949-0.0018586867545150598j)
0.52,(0.12995577033286862-0.6858903968604957j),(0.12955262051895944-0.6840556365441977j),1.354662503344665e-05,(0.0004031498139091816-0.0018347603162980342j)
0.56,(0.11371383287510903-0.6430365755495648j),(0.11323532144284365-0.6409597382287435j),1.4586237837084991e-05,(0.0004785114322653772-0.002076837320821312j)
0.6,(0.10031214554535813-0.6050686070613647j),(0.10003103902654494-0.6028147281361464j),1.6578868908024446e-05,(0.00028110651881319004-0.0022538789252182223j)
0.64,(0.08913006417212811-0.5712211238269759j),(0.08882004736780852-0.5689445607869432j),1.6971820366007833e-05,(0.00031001680431959333-0.002276563040032653j)
0.68,(0.07970646545669313-0.5408753320562883j),(0.07946529058906139-0.5383193743599609j),2.0135175821642872e-05,(0.000241174867631741-0.0025559576963274377j)
0.72,(0.07169328828684457-0.5135269257695122j),(0.07127359352105077-0.5107453251485872j),2.2320708042902964e-05,(0.0004196947657938016-0.002781600620925029j)
0.76,(0.06482402631664956-0.48876164364599467j),(0.06435688466470046-0.48587619072950844j),2.1746617539605374e-05,(0.0004671416519490962-0.002885452916486231j)
0.8,(0.05889194958115998-0.46623658072257723j),(0.058458989687754086-0.46320371577173447j),2.1207862983609417e-05,(0.0004329598934058945-0.003032864950842762j)
0.84,(0.053734786287498504-0.44566581798557997j),(0.053630429788535876-0.44263874357451444j),2.1569754898822448e-05,(0.00010435649896262805-0.0030270744110655334j)
0.88,(0.04922377487983068-0.4268092967426375j),(0.04887751637013546-0.4240177201658159j),2.8713054664892544e-05,(0.00034625850969521865-0.0027915765768216083j)
0.92,(0.04525572376069902-0.4094641419825632j),(0.04483533825999341-0.40655776725341436j),2.6966763603624463e-05,(0.0004203855007056112-0.0029063747291488418j)
0.96,(0.041747173953343444-0.39345784499987707j),(0.0417717257479969-0.39016744263884084j),2.49348103134748e-05,(-2.4551794653458747e-05-0.0032904023610362265j)
1.0,(0.038630053817575186-0.3786428670369452j),(0.03845469170905752-0.374834238203996j),2.3158401271512082e-05,(0.00017536210851766543-0.0038086288329492457j)
1.04,(0.03584840684023232-0.3648923366938366j),(0.034925595548643225-0.36087236951674795j),2.8977735099695274e-05,(0.0009228112915890957-0.004019967177088635j)
1.08,(0.0333559009436735-0.3520965952846061j),(0.03241565081234536-0.34795547731714627j),3.467010652752282e-05,(0.0009402501313281394-0.004141117967459806j)
1.12,(0.031113913669083632-0.3401604042731255j),(0.030747185086966645-0.33617508369176846j),3.6040301432365356e-05,(0.00036672858211698675-0.0039853205813570325j)
1.16,(0.02909004635263177-0.32900067329045213j),(0.02902509943449788-0.32499877858695714j),3.724170301790779e-05,(6.494691813388812e-05-0.00400189470349499j)
