f_range,G_0,G,var,bias
0.0,(3.7169833602024327-0.3503174285378241j),(3.785893074738297-0.05473451057962472j),2.2389774123189548,(-0.06890971453586436-0.29558291795819935j)
0.01,(3.621331989105082-0.6826049983909342j),(3.5613567822113796-0.5876416577087619j),0.6175248174150549,(0.05997520689370228-0.09496334068217238j)
0.02,(3.4724029297719357-0.9817987981027669j),(3.4285445869552476-0.9372617025563501j),0.35239069407426976,(0.0438583428166881-0.04453709554641683j)
0.03,(3.2833611504795948-1.2377979923314595j),(3.266834974649173-1.239903562751893j),0.3731477750074434,(0.016526175830421597+0.002105570420433578j)
0.04,(3.0685737890883007-1.4460313309197002j),(3.0983438716596865-1.478941937685828j),0.1964293191812708,(-0.029770082571385803+0.03291060676612778j)
0.05,(2.841393026216591-1.606769902282197j),(2.880810026746547-1.6142227193596954j),0.14159201304496563,(-0.03941700052995589+0.0074528170774983415j)
0.06,(2.612786040809993-1.7237449805542338j),(2.63050812803441-1.7548689961574748j),0.13347527154733654,(-0.017722087224417038+0.031124015603241073j)
0.07,(2.390835695723726-1.8026476458302163j),(2.4189764333843295-1.829808278178252j),0.13988797965096228,(-0.028140737660603765+0.027160632348035785j)
0.08,(2.180873936884638-1.849882735401002j),(2.204650959219462-1.8649789322628854j),0.16898709351750385,(-0.02377702233482415+0.01509619686188346j)
0.09,(1.9859507004152042-1.871714439244773j),(2.0160059659464564-1.8914395824709826j),0.19488548147098533,(-0.030055265531252262+0.01972514322620955j)
0.1,(1.8074031935107289-1.8737811162866527j),(1.8297718022231186-1.898770319585358j),0.1722716815103523,(-0.02236860871238977+0.024989203298705354j)
0.11,(1.6453858094165104-1.86088750962617j),(1.6455256789549233-1.8817662202367387j),0.1559290676423702,(-0.00013986953841294003+0.020878710610568563j)
0.12,(1.4993002289619548-1.8369743280846251j),(1.4919724314828253-1.8315699377871166j),0.1598004128363884,(0.007327797479129483-0.005404390297508499j)
0.13,(1.368114717342158-1.8051848410134852j),(1.3905395723098588-1.796960428128508j),0.14856755693092336,(-0.022424854967700858-0.008224412884977106j)
0.14,(1.2505857363325064-1.767973932875873j),(1.2679709991466752-1.754560392682268j),0.12650728377470305,(-0.017385262814168856-0.013413540193605078j)
0.15,(1.1454029992502197-1.7272270309652193j),(1.162786285539286-1.7054747621368678j),0.10482659743653329,(-0.01738328628906638-0.021752268828351573j)
0.16,(1.05127882884355-1.684371821240384j),(1.0543329240350807-1.6511525784682293j),0.11298052299834715,(-0.00305409519153077-0.03321924277215471j)
0.17,(0.96699911961129-1.6404753583072582j),(0.9732268486710324-1.614391655545687j),0.12091179254844413,(-0.006227729059742337-0.026083702761571237j)
0.18,(0.891448978231932-1.5963246498062325j),(0.866279523622107-1.5682805888275697j),0.10188470636667424,(0.025169454609825004-0.028044060978662744j)
0.19,(0.8236223527800214-1.5524915596956346j),(0.8097710857795573-1.510787957077566j),0.1026591612245388,(0.01385126700046413-0.0417036026180686j)
0.2,(0.7626220063166317-1.5093840462814503j),(0.7464642488241024-1.4770405875956656j),0.12168164395831235,(0.016157757492529234-0.0323434586857847j)
0.21,(0.7076540286253036-1.4672860604242333j),(0.6870559142976856-1.4489292184888194j),0.14914901331906757,(0.020598114327617933-0.01835684193541387j)
0.22,(0.6580195694623413-1.4263883172854352j),(0.6605704130748171-1.4222113707962831j),0.13922601240358506,(-0.002550843612475817-0.004176946489152122j)
0.23,(0.6131054556270443-1.3868118685970967j),(0.6436737700243583-1.3829341311890888j),0.13440493652941582,(-0.030568314397314-0.0038777374080078975j)
0.24,(0.5723746816484291-1.3486260712256268j),(0.5899784474204547-1.3351928350743663j),0.12405128976508535,(-0.017603765772025604-0.013433236151260575j)
0.25,(0.53535733104205-1.311862233432772j),(0.5337284710369354-1.2984002472396576j),0.0992185074463753,(0.0016288600051145297-0.01346198619311445j)
0.26,(0.5016422128987947-1.276523947526438j),(0.4908593923955863-1.2682306279338398j),0.07950039511171576,(0.010782820503208446-0.00829331959259827j)
0.27,(0.47086933192620006-1.242594892543272j),(0.4433884458244232-1.2473351486090054j),0.09234710909936511,(0.027480886101776847+0.0047402560657334725j)
0.28,(0.4427232115690961-1.210044710464062j),(0.4014027954629551-1.232164907236993j),0.11338184148914456,(0.04132041610614101+0.022120196772930978j)
