f_range,G_0,G,var,bias
0.0,(3.7169833602024327-0.3503174285378241j),(3.7550486236883485-0.31907245173584126j),0.19159024505700872,(-0.03806526348591577-0.03124497680198285j)
0.01,(3.621331989105082-0.6826049983909342j),(3.6156715067527037-0.6836211085256437j),0.17348600409891746,(0.00566048235237826+0.0010161101347094803j)
0.02,(3.4724029297719357-0.9817987981027669j),(3.451014319962115-0.9949383326251304j),0.20196103664936504,(0.021388609809820824+0.013139534522363494j)
0.03,(3.2833611504795948-1.2377979923314595j),(3.2690382423060833-1.2532182256466369j),0.1823238458920583,(0.01432290817351145+0.01542023331517739j)
0.04,(3.0685737890883007-1.4460313309197002j),(3.0747564452494345-1.4608312199197975j),0.15829814963262906,(-0.006182656161133782+0.014799889000097322j)
0.05,(2.841393026216591-1.606769902282197j),(2.8566760720984745-1.6289496303534179j),0.23567578369527975,(-0.01528304588188334+0.022179728071220817j)
0.06,(2.612786040809993-1.7237449805542338j),(2.625508782389825-1.7426196437413202j),0.45850379677206254,(-0.012722741579831887+0.018874663187086416j)
0.07,(2.390835695723726-1.8026476458302163j),(2.3965177134992994-1.7712937276576053j),0.10037121317056083,(-0.0056820177755736445-0.03135391817261102j)
0.08,(2.180873936884638-1.849882735401002j),(2.1844295837464904-1.8281012703558832j),0.09857507447443187,(-0.0035556468618525017-0.021781465045118686j)
0.09,(1.9859507004152042-1.871714439244773j),(1.9977611539625233-1.8630786355360232j),0.12803934228931796,(-0.011810453547319133-0.008635803708749945j)
0.1,(1.8074031935107289-1.8737811162866527j),(1.8252388710266476-1.876546951385177j),0.10673163601308693,(-0.017835677515918746+0.0027658350985242386j)
0.11,(1.6453858094165104-1.86088750962617j),(1.6595099110923508-1.866729953500224j),0.11890292125086824,(-0.01412410167584044+0.00584244387405386j)
0.12,(1.4993002289619548-1.8369743280846251j),(1.5331265190322745-1.8544578746400258j),0.11506271103396576,(-0.033826290070319676+0.01748354655540063j)
0.13,(1.368114717342158-1.8051848410134852j),(1.393148642859646-1.8289436267845698j),0.1840455084044205,(-0.025033925517488065+0.02375878577108459j)
0.14,(1.2505857363325064-1.767973932875873j),(1.2206294520671035-1.7478689337746167j),0.11326007223423741,(0.029956284265402866-0.020104999101256293j)
0.15,(1.1454029992502197-1.7272270309652193j),(1.1653446553594682-1.7231911762006125j),0.15059732601718243,(-0.019941656109248473-0.004035854764606883j)
0.16,(1.05127882884355-1.684371821240384j),(1.0547446241209018-1.6804680872651283j),0.08466588957756553,(-0.003465795277351802-0.0039037339752556743j)
0.17,(0.96699911961129-1.6404753583072582j),(0.9617263028922705-1.6518955903994734j),0.08953920689144457,(0.00527281671901958+0.01142023209221521j)
0.18,(0.891448978231932-1.5963246498062325j),(0.9039412339320734-1.6044061890205499j),0.11600059498507852,(-0.012492255700141341+0.008081539214317424j)
0.19,(0.8236223527800214-1.5524915596956346j),(0.8281499794168149-1.588595001960684j),0.13360359312710776,(-0.004527626636793514+0.03610344226504947j)
0.2,(0.7626220063166317-1.5093840462814503j),(0.769889835739168-1.5447655669820108j),0.10423324303636237,(-0.007267829422536343+0.035381520700560554j)
0.21,(0.7076540286253036-1.4672860604242333j),(0.7070303782017733-1.4715796729948483j),0.11035770566162091,(0.0006236504235302975+0.004293612570615002j)
0.22,(0.6580195694623413-1.4263883172854352j),(0.6704507597513333-1.4613453157379181j),0.0752495370684142,(-0.012431190288991978+0.0349569984524829j)
0.23,(0.6131054556270443-1.3868118685970967j),(0.6104311169502291-1.4187556549563058j),0.0865092850274834,(0.0026743386768152133+0.031943786359209136j)
0.24,(0.5723746816484291-1.3486260712256268j),(0.5750968473321195-1.3650037479602029j),0.10587415535433024,(-0.002722165683690436+0.01637767673457602j)
0.25,(0.53535733104205-1.311862233432772j),(0.5525185507177622-1.3394845613496198j),0.14622084861624945,(-0.01716121967571227+0.02762232791684771j)
0.26,(0.5016422128987947-1.276523947526438j),(0.5315187072169596-1.3260697980590412j),0.2734059682491288,(-0.02987649431816486+0.049545850532603186j)
0.27,(0.47086933192620006-1.242594892543272j),(0.4602038444952787-1.3095140749888563j),0.1997401931588791,(0.010665487430921383+0.06691918244558437j)
0.28,(0.4427232115690961-1.210044710464062j),(0.45104268786002055-1.2386453724939135j),0.739388379361944,(-0.008319476290924444+0.028600662029851565j)
0.29,(0.4169270345940797-1.1788334180673647j),(0.3652971092568596-1.254692833944485j),0.20667140269544482,(0.051629925337220106+0.0758594158771202j)
0.3,(0.39323753721323174-1.1489147069630938j),(0.3297331720346372-1.1795065487814844j),0.08576978685464669,(0.06350436517859454+0.030591841818390586j)
0.31,(0.371440580891926-1.1202384001681926j),(0.3638475188513569-1.118301771495147j),0.06908645919390662,(0.007593062040569087-0.0019366286730455595j)
0.32,(0.35134732369403104-1.092752269265847j),(0.31065687046113194-1.0911954358990934j),0.06101441707768448,(0.040690453232899104-0.0015568333667534962j)
0.33,(0.33279091612072026-1.066403367211597j),(0.310441616576945-1.0617577540557082j),0.06928318017767046,(0.022349299543775236-0.004645613155888739j)
0.34,(0.3156236522679876-1.0411389946275043j),(0.3004263800576765-1.0358231926004786j),0.09010222569243632,(0.015197272210311086-0.00531580202702564j)
0.35000000000000003,(0.2997145141703045-1.0169073891629956j),(0.3258835056921493-1.023659592692795j),0.07497823810793641,(-0.02616899152184482+0.006752203529799328j)
